	Afghanistan	Albania	Algeria	Andorra	Angola	Antigua	Argentina	Armenia	Aruba	Australia	Austria	Azerbaijan	Bahamas	Bahrain	Bangladesh	Barbados	Belarus	Belgium	Belize	Benin	Bermuda	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	British Virgin Islands	Brunei	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Cayman Islands	Central African Republic	Chad	Chile	China	Colombia	Congo	Costa Rica	Croatia	Cuba	Cyprus	Czech Republic	Cote dIvoire	North Korea	DR Congo	Denmark	Djibouti	Dominican Republic	Ecuador	Egypt	El Salvador	Eritrea	Estonia	Ethiopia	Fiji	Finland	France	French Polynesia	Gabon	Gambia	Georgia	Germany	Ghana	Greece	Greenland	Guatemala	Guinea	Guyana	Haiti	Honduras	Hong Kong	Hungary	Iceland	India	Indonesia	Iran	Iraq	Ireland	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Kuwait	Kyrgyzstan	Laos	Latvia	Lebanon	Lesotho	Liberia	Libya	Liechtenstein	Lithuania	Luxembourg	Macao SAR	Madagascar	Malawi	Malaysia	Maldives	Mali	Malta	Mauritania	Mauritius	Mexico	Monaco	Mongolia	Montenegro	Morocco	Mozambique	Myanmar	Namibia	Nepal	Netherlands	Netherlands Antilles	New Caledonia	New Zealand	Nicaragua	Niger	Nigeria	Norway	Gaza Strip	Oman	Pakistan	Panama	Papua New Guinea	Paraguay	Peru	Philippines	Poland	Portugal	Qatar	South Korea	Moldova	Romania	Russia	Rwanda	Samoa	San Marino	Sao Tome and Principe	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Slovakia	Slovenia	Somalia	South Africa	South Sudan	Spain	Sri Lanka	Sudan	Suriname	Swaziland	Sweden	Switzerland	Syria	Taiwan	Tajikistan	Thailand	TFYR Macedonia	Togo	Trinidad and Tobago	Tunisia	Turkey	Turkmenistan	Former USSR	Uganda	Ukraine	UAE	UK	Tanzania	USA	Uruguay	Uzbekistan	Vanuatu	Venezuela	Viet Nam	Yemen	Zambia	Zimbabwe	Rest of World	
Afghanistan	3.351060e+05	3.828890e+01	9.675996e+01	2.730917e+01	6.224194e+01	2.370131e+01	2.504283e+02	3.558443e+01	6.265618e+01	4.559323e+02	8.168793e+02	5.809789e+01	2.680075e+01	5.534411e+01	4.472000e+01	2.662353e+01	5.821735e+03	1.456469e+04	3.747315e+01	2.058930e+01	1.392732e+01	1.026015e+02	6.730088e+01	3.519334e+01	1.827297e+01	2.346893e+02	4.025702e+01	5.865938e+01	1.200393e+02	2.827606e+01	2.662947e+01	6.005096e+01	3.577824e+01	8.374941e+02	2.695621e+01	1.935929e+01	2.472071e+01	2.592649e+01	1.946557e+02	2.138094e+03	4.327226e+01	6.130612e+01	1.237361e+02	6.679986e+01	1.738080e+01	3.264454e+01	6.844404e+02	5.158008e+01	4.244399e+01	3.391764e+01	1.351866e+03	2.643718e+01	3.441118e+01	1.423798e+02	4.431374e+01	7.781842e+01	1.413626e+01	2.711176e+02	2.173627e+02	4.923484e+01	2.957949e+03	2.502084e+03	2.975820e+01	4.288990e+01	1.417527e+01	8.126375e+01	1.212843e+04	3.115509e+01	1.798339e+02	4.172560e+01	4.462071e+01	4.154604e+01	1.251390e+01	2.961837e+01	5.385159e+01	4.398246e+02	5.614965e+02	5.282088e+01	1.174479e+04	4.243371e+02	1.271186e+03	3.517281e+01	6.392570e+02	5.423549e+02	2.497055e+03	2.897452e+01	1.162476e+03	1.259621e+02	5.501446e+02	8.750053e+01	1.866855e+02	2.293591e+02	3.793277e+01	2.314696e+02	7.211790e+01	3.523758e+01	9.736429e+01	7.478883e+01	1.782191e+01	3.205440e+02	3.250483e+02	5.820303e+01	5.624511e+01	3.494563e+01	8.028046e+02	3.225469e+01	2.276565e+01	9.369565e+01	7.758505e+01	9.605433e+01	5.063638e+02	2.586271e+01	1.310966e+02	1.040291e+02	6.306199e+01	2.539170e+01	1.087747e+01	4.023525e+01	5.097410e+01	3.959935e+03	3.912009e+01	4.840019e+01	2.435165e+02	3.816091e+01	2.790830e+01	7.554520e+01	3.297583e+02	1.213756e+01	9.160627e+01	5.463701e+01	5.197453e+01	6.626855e+01	4.612842e+01	5.784596e+01	3.494038e+02	9.703983e+02	1.944864e+02	9.213646e+01	1.295883e+03	9.438960e+01	3.308702e+02	3.995141e+03	2.907423e+01	3.822699e+01	2.114039e+01	3.815256e+01	2.495136e+02	4.556275e+01	4.907187e+01	3.868560e+01	2.954592e+01	1.427057e+03	3.628991e+02	2.583961e+02	1.181937e+01	2.869037e+02	9.389305e+01	1.052059e+03	7.209742e+01	7.588576e+01	5.279387e+01	3.279138e+01	8.187860e+02	6.141035e+02	4.715050e+01	6.072287e+02	4.668686e+01	9.241381e+02	1.454351e+02	3.468450e+01	1.514771e+02	1.326945e+02	1.765684e+03	5.522294e+02	1.416490e+02	1.717808e+01	6.880123e+02	2.563161e+02	2.495727e+03	4.263264e+01	1.114520e+03	1.055426e+02	2.579414e+02	4.102224e+01	1.654009e+02	2.738635e+02	3.992756e+01	5.511202e+01	7.498151e+01	0	
Albania	2.044563e+01	4.752545e+05	1.573700e+02	3.166818e+01	7.516425e+01	2.698363e+01	3.131137e+02	4.413047e+01	7.393515e+01	5.396321e+02	5.183128e+03	6.810880e+01	3.016110e+01	6.370209e+01	3.651087e+01	3.051719e+01	5.833315e+03	4.265345e+03	4.327819e+01	2.394901e+01	1.587974e+01	1.209539e+02	7.838122e+01	5.521067e+01	2.014551e+01	2.857949e+02	4.643495e+01	6.802022e+01	6.002155e+02	3.366697e+01	3.060776e+01	7.150198e+01	4.801614e+01	1.190513e+03	3.138561e+01	2.214434e+01	2.831795e+01	3.169566e+01	2.356903e+02	2.824856e+03	5.735317e+01	7.116174e+01	9.130585e+01	1.991026e+02	3.113838e+01	7.490727e+01	2.014602e+03	5.990513e+01	4.597210e+01	3.817654e+01	1.749131e+03	3.019867e+01	4.318457e+01	7.871257e+01	6.736696e+01	4.212742e+01	1.617328e+01	3.085489e+02	2.273833e+02	5.718556e+01	8.179622e+02	1.072322e+04	3.457396e+01	5.961086e+01	1.421345e+01	9.289627e+01	2.823405e+04	3.706526e+01	6.025954e+03	4.610253e+01	5.289821e+01	4.783546e+01	1.748543e+01	3.394981e+01	6.169263e+01	7.593471e+02	1.452002e+03	6.277764e+01	5.784664e+02	2.971895e+02	1.876736e+02	4.029085e+01	8.470046e+02	7.282445e+02	8.674354e+04	3.462989e+01	1.395427e+03	6.352456e+01	5.733816e+02	8.914532e+01	2.198533e+02	2.466893e+02	4.351837e+01	2.831826e+02	6.164730e+01	4.146822e+01	1.154415e+02	1.115028e+02	2.090546e+01	3.832932e+02	5.939597e+02	7.117362e+01	6.539546e+01	3.990898e+01	8.092379e+02	3.720519e+01	2.515406e+01	1.296245e+02	9.228667e+01	1.005721e+02	8.753540e+02	2.980163e+01	8.250580e+01	1.201789e+02	1.021232e+02	2.974540e+01	7.699794e+00	4.653339e+01	5.729106e+01	4.480804e+03	4.601883e+01	5.567967e+01	2.621235e+02	4.380056e+01	3.343726e+01	1.118735e+02	4.345034e+02	1.394258e+01	1.008972e+02	5.051089e+01	1.002181e+02	7.591858e+01	5.380086e+01	6.346586e+01	4.774705e+02	9.833495e+02	4.626192e+02	1.064994e+02	1.658425e+03	1.034602e+02	9.345743e+02	2.826910e+03	3.170569e+01	4.365602e+01	2.511880e+01	3.902449e+01	2.112012e+02	5.422376e+01	6.147633e+01	4.462868e+01	3.436015e+01	1.473204e+03	8.120334e+02	1.129422e+03	1.249013e+01	3.929365e+02	1.021662e+02	2.935754e+03	6.364942e+01	8.093096e+01	6.103258e+01	3.700307e+01	1.233282e+03	1.550929e+03	5.762551e+01	5.204661e+02	5.563321e+01	9.737408e+02	9.451915e+02	4.080045e+01	1.702803e+02	1.404294e+02	2.325668e+03	4.722862e+01	1.538020e+02	1.991008e+01	7.391966e+02	2.059911e+02	3.610241e+03	4.331239e+01	2.101769e+03	1.015492e+02	2.926266e+02	4.777965e+01	2.164662e+02	3.729716e+02	4.538408e+01	6.360557e+01	8.246151e+01	0	
Algeria	4.288526e+01	6.633152e+02	4.192831e+07	2.874818e+02	1.665345e+03	7.915809e+01	2.775722e+04	2.582513e+02	4.039262e+02	2.427812e+04	3.290204e+05	7.132575e+02	4.653588e+02	1.240816e+03	6.230409e+02	2.537249e+02	3.725811e+03	5.147661e+06	1.425119e+02	1.294439e+02	4.552167e+01	2.231023e+02	1.132772e+03	8.526672e+02	1.316166e+02	3.635195e+05	1.113971e+02	4.977197e+02	1.042043e+04	1.109873e+02	6.652753e+01	4.479133e+02	9.812037e+02	3.320677e+05	8.643205e+01	9.931219e+01	7.665326e+01	1.514399e+02	2.414883e+04	3.042844e+05	3.964808e+03	5.556235e+02	2.937231e+03	7.356820e+03	8.420268e+02	2.088312e+03	1.304244e+05	1.493265e+03	1.934837e+02	5.657867e+02	1.428417e+05	7.576027e+01	1.443168e+03	3.800390e+03	4.114537e+03	9.007332e+02	3.566750e+01	8.525910e+03	9.414619e+02	1.298935e+02	8.298028e+04	6.205790e+06	3.532260e+02	9.704193e+02	4.889430e+01	4.003126e+02	3.649631e+06	4.301259e+02	1.342511e+05	1.985610e+02	1.408610e+03	2.886044e+02	1.652813e+02	1.313560e+02	1.004881e+03	7.136634e+04	8.922888e+04	1.616451e+03	5.291517e+04	3.309593e+04	9.111143e+03	4.296255e+03	1.122301e+05	5.970293e+04	1.350118e+06	6.157092e+02	2.577375e+05	2.183417e+03	4.393790e+03	1.485315e+03	4.750722e+03	5.956175e+02	1.114548e+02	4.293628e+03	2.451052e+03	8.248323e+01	2.178744e+02	3.243344e+03	3.678092e+01	1.034033e+04	6.621977e+04	6.801558e+02	7.317727e+02	1.180442e+02	1.233193e+05	8.614435e+01	1.450923e+02	3.378462e+03	1.075730e+03	1.460932e+03	1.538705e+05	5.138031e+01	2.363930e+02	1.849594e+02	1.315285e+04	1.035634e+02	1.635939e+01	2.963289e+02	3.230812e+02	2.536093e+06	3.364985e+02	4.146017e+02	8.786606e+03	2.696698e+02	6.386806e+02	4.815959e+03	7.645614e+04	4.264207e+01	1.661531e+03	1.294517e+03	7.996100e+03	2.558879e+02	1.105240e+03	2.916547e+03	2.748480e+04	8.068128e+04	7.239436e+04	1.169287e+03	1.743033e+05	1.636095e+02	3.044501e+04	4.793813e+04	7.342157e+01	8.141630e+01	4.694924e+03	9.251633e+01	2.467376e+04	8.291522e+02	8.815178e+01	1.318474e+02	9.044649e+01	4.359872e+05	4.621771e+04	7.001130e+04	2.524399e+01	3.375026e+04	1.773648e+02	1.540662e+06	1.364892e+03	1.608533e+02	7.909039e+02	1.800734e+02	2.041128e+05	1.972686e+05	1.126312e+03	1.047502e+05	5.015587e+02	7.237864e+04	2.934391e+04	2.408080e+02	1.781670e+03	2.028749e+04	1.184307e+05	6.266777e+02	2.821239e+02	9.566484e+01	1.278270e+04	1.734937e+04	6.625203e+05	3.219870e+02	1.869742e+06	2.220918e+03	6.856614e+02	9.079451e+01	8.673980e+03	1.137923e+04	3.799189e+02	2.748609e+02	4.558213e+02	0	
Andorra	1.357755e+01	3.990074e+01	2.454278e+02	1.905042e+05	7.273181e+01	2.610532e+01	2.471200e+02	3.894877e+01	6.875661e+01	5.518325e+02	8.180300e+02	5.938268e+01	2.898427e+01	5.464312e+01	3.544014e+01	2.950207e+01	7.919394e+03	1.830008e+03	4.166147e+01	2.323912e+01	1.532090e+01	1.150330e+02	7.191611e+01	3.865590e+01	1.847089e+01	1.532858e+02	4.358037e+01	6.742388e+01	1.212608e+02	3.026350e+01	3.008358e+01	6.967562e+01	3.978277e+01	4.878286e+02	3.009357e+01	2.158042e+01	2.719134e+01	2.901753e+01	1.900973e+02	1.897681e+03	4.401790e+01	6.949187e+01	1.088031e+02	6.100447e+01	2.233994e+01	4.173603e+01	5.515483e+02	5.837030e+01	4.657855e+01	3.639395e+01	5.734745e+02	2.920127e+01	4.197955e+01	7.031073e+01	3.653390e+01	4.136187e+01	1.555519e+01	2.677544e+02	2.554457e+02	5.687712e+01	4.196067e+02	6.794931e+03	3.374162e+01	4.836001e+01	1.347109e+01	8.375348e+01	7.353370e+03	3.376318e+01	1.780296e+02	4.330739e+01	4.954632e+01	4.672600e+01	1.346290e+01	3.334467e+01	5.887520e+01	4.851139e+02	5.722156e+02	5.512551e+01	3.992580e+02	2.589685e+02	1.475696e+02	3.715912e+01	5.156843e+02	4.964798e+02	1.974819e+03	3.167316e+01	9.468324e+02	4.492434e+01	5.803823e+02	8.057196e+01	1.981861e+02	2.265940e+02	4.089511e+01	2.344284e+02	4.558399e+01	4.099412e+01	1.131808e+02	8.148463e+01	1.947393e+01	3.215403e+02	1.389427e+02	6.433267e+01	6.276686e+01	3.820633e+01	6.115680e+02	3.648481e+01	2.447387e+01	9.817082e+01	8.631678e+01	8.591244e+01	4.465265e+02	2.887488e+01	7.907130e+01	1.197782e+02	8.223382e+01	2.818373e+01	8.686779e+00	4.197678e+01	5.683367e+01	2.091089e+03	4.425093e+01	5.555611e+01	2.415348e+02	4.365033e+01	3.154374e+01	7.741833e+01	4.300088e+02	1.389551e+01	9.229671e+01	4.381742e+01	5.784385e+01	7.412487e+01	5.137553e+01	5.482242e+01	3.602004e+02	4.841254e+02	5.259721e+02	9.992978e+01	2.131130e+03	1.174470e+02	2.916455e+02	3.010858e+03	3.266080e+01	4.276925e+01	2.326181e+01	3.620631e+01	1.276494e+02	5.114983e+01	5.452420e+01	4.266594e+01	3.222776e+01	1.481985e+03	4.109943e+02	2.544311e+02	1.188822e+01	2.867318e+02	1.012012e+02	2.133219e+04	5.971942e+01	8.006291e+01	5.813093e+01	3.529139e+01	5.661378e+02	4.953513e+02	4.967459e+01	4.872658e+02	4.992555e+01	9.817308e+02	1.925210e+02	3.927031e+01	1.704565e+02	7.130555e+01	2.355135e+02	4.266474e+01	1.556843e+02	1.894272e+01	6.581174e+02	1.373771e+02	1.905510e+03	4.355116e+01	9.434858e+02	9.681705e+01	2.879208e+02	4.585465e+01	1.921224e+02	2.937106e+02	4.312817e+01	5.887604e+01	8.913699e+01	0	
Angola	3.914356e+01	1.305719e+02	2.131004e+03	1.011582e+02	1.340507e+07	7.180466e+01	6.743766e+03	1.142195e+02	2.185848e+02	1.051082e+04	2.093487e+04	2.380632e+02	2.059389e+02	3.301144e+02	4.213147e+02	1.262401e+02	1.178928e+04	3.926561e+05	1.189800e+02	6.479762e+01	4.019487e+01	2.852062e+02	7.084815e+02	1.396507e+02	7.143473e+01	1.375527e+04	1.118917e+02	2.795460e+02	1.262737e+03	8.472793e+01	7.302257e+01	3.377024e+02	1.813202e+02	8.155598e+04	7.537269e+01	6.358963e+01	6.790762e+01	8.043986e+01	8.626711e+04	1.649278e+06	1.220041e+03	2.123208e+02	9.368551e+02	7.628330e+02	1.918157e+02	2.913299e+02	1.293760e+04	2.787754e+02	1.970897e+02	1.614539e+02	1.682744e+04	7.451977e+01	4.226171e+02	1.178973e+03	7.674307e+02	3.395683e+02	3.839094e+01	1.804926e+03	6.300221e+02	1.417666e+02	1.209642e+04	3.826900e+05	1.121103e+02	1.950675e+02	3.752883e+01	2.336536e+02	3.097298e+05	1.452533e+02	3.250655e+03	1.169028e+02	4.519242e+02	1.373581e+02	6.880367e+01	9.553157e+01	4.156717e+02	6.824627e+04	1.314737e+04	3.230992e+02	1.441306e+04	1.396394e+04	2.446803e+03	2.039082e+02	2.010222e+04	1.006972e+04	9.463798e+04	2.532783e+02	1.343290e+05	4.984545e+02	1.959632e+03	4.420177e+02	1.033756e+03	6.291256e+02	1.181119e+02	9.774322e+02	3.941138e+02	1.032268e+02	2.545551e+02	4.302478e+02	4.834878e+01	1.985232e+03	7.184952e+03	7.712991e+02	2.536332e+02	1.030383e+02	4.769835e+04	8.965531e+01	7.218999e+01	5.990275e+02	2.333663e+02	5.340730e+02	4.143565e+04	7.085237e+01	2.856617e+02	2.809729e+02	1.096793e+03	7.735138e+01	1.524781e+01	1.341060e+03	2.460954e+02	1.503541e+05	1.461753e+02	1.582386e+02	3.282177e+03	1.443643e+02	8.250443e+01	1.068279e+03	8.101118e+03	3.439554e+01	4.683331e+02	5.435407e+02	6.109460e+02	2.244188e+02	3.124507e+02	1.030339e+03	1.308575e+04	1.095778e+04	1.292188e+04	4.158696e+02	4.345066e+05	2.191325e+02	4.208545e+03	1.374871e+04	8.094580e+01	1.017210e+02	6.252058e+01	3.369373e+02	4.369647e+03	1.766591e+02	1.238670e+02	1.124894e+02	8.446325e+01	1.360861e+05	6.102980e+03	3.563483e+03	3.014448e+01	1.062689e+04	2.385084e+02	2.776146e+05	4.761704e+02	1.962128e+02	1.566709e+02	1.149071e+02	2.121193e+04	1.748548e+04	2.796098e+02	5.830633e+04	1.355195e+02	4.608637e+04	5.445951e+02	1.096731e+02	8.281865e+02	1.054756e+03	8.829526e+03	1.768960e+02	3.789266e+02	5.476375e+01	2.879385e+03	4.265034e+03	6.683361e+04	1.544453e+02	8.431927e+05	6.146871e+02	7.201084e+02	1.092321e+02	2.135033e+03	8.756613e+03	1.777801e+02	1.892319e+02	2.541557e+02	0	
Antigua	6.203488e+00	1.859079e+01	4.962918e+01	1.317463e+01	3.210981e+01	6.805859e+04	1.244732e+02	1.720007e+01	1.217124e+02	2.385114e+02	4.449150e+02	2.678067e+01	1.446557e+01	2.478035e+01	1.640901e+01	1.575599e+01	4.371063e+03	7.875969e+02	2.116370e+01	1.066342e+01	7.159460e+00	5.080009e+01	3.453288e+01	1.776652e+01	8.999480e+00	8.097956e+01	1.420798e+02	3.064838e+01	5.823978e+01	1.341255e+01	1.354170e+01	3.156332e+01	1.848897e+01	4.316231e+02	1.306466e+01	9.835545e+00	1.230986e+01	1.265205e+01	9.070981e+01	9.518682e+02	2.246988e+01	3.129387e+01	3.075796e+01	3.142735e+01	1.578926e+01	1.591906e+01	2.906811e+02	2.645231e+01	2.163248e+01	1.624169e+01	2.898643e+02	1.326419e+01	1.804918e+01	3.358084e+01	1.685077e+01	2.023477e+01	7.249503e+00	1.178534e+02	1.245039e+02	2.578547e+01	2.064117e+02	7.660150e+02	1.509819e+01	2.217511e+01	8.155514e+00	3.909418e+01	1.112680e+04	1.559668e+01	1.017676e+02	2.015244e+01	2.267919e+01	2.115451e+01	1.015372e+01	1.870883e+01	2.700930e+01	1.824498e+02	2.944950e+02	2.566744e+01	1.972172e+02	1.375988e+02	7.320076e+01	1.711302e+01	2.118627e+02	2.438019e+02	6.993453e+02	1.734089e+01	5.261932e+02	2.062616e+01	2.703123e+02	3.803577e+01	9.242594e+01	1.112676e+02	1.806838e+01	1.106385e+02	1.794482e+01	1.864003e+01	4.995753e+01	3.787005e+01	8.775792e+00	1.505111e+02	7.913953e+01	2.831829e+01	2.863130e+01	1.743677e+01	4.629568e+02	1.604605e+01	1.117962e+01	4.633465e+01	3.897272e+01	3.903184e+01	1.738880e+02	1.336765e+01	3.468999e+01	5.754716e+01	2.919427e+01	1.295625e+01	5.511275e+00	1.934182e+01	2.637157e+01	9.437518e+02	1.919041e+02	2.469485e+01	1.119845e+02	2.043470e+01	1.400320e+01	3.248649e+01	1.758742e+02	6.425876e+00	4.217261e+01	2.049030e+01	2.625278e+01	3.437656e+01	2.402045e+01	2.390746e+01	1.708318e+02	2.389567e+02	8.163175e+01	4.576638e+01	1.340797e+03	5.258166e+01	1.408225e+02	1.616295e+03	1.477299e+01	1.894729e+01	1.078935e+01	1.873239e+01	5.418448e+01	2.298608e+01	2.706567e+01	2.024740e+01	1.460211e+01	5.414730e+02	1.909745e+02	1.219540e+02	5.576357e+00	2.009466e+02	4.633025e+01	5.634060e+02	2.709917e+01	3.735863e+01	4.119680e+01	1.606101e+01	3.218376e+02	3.364153e+02	2.329459e+01	2.364746e+02	2.170801e+01	4.171790e+02	7.292089e+01	1.906053e+01	1.147580e+02	2.876396e+01	1.175386e+02	2.085052e+01	7.395523e+01	8.618716e+00	3.477147e+02	5.278633e+01	8.791751e+02	1.679420e+01	5.147253e+02	4.884563e+01	1.317667e+02	2.024981e+01	1.085001e+02	1.382570e+02	1.965141e+01	2.677824e+01	4.409333e+01	0	
Argentina	1.359443e+02	4.545481e+02	1.088413e+04	3.192423e+02	3.336685e+03	2.565027e+02	4.035583e+07	4.232149e+02	8.092306e+02	3.032555e+04	6.969274e+04	8.534482e+02	4.675151e+02	2.506121e+03	2.706876e+03	5.389701e+02	1.252704e+04	5.982936e+05	4.715697e+02	2.243579e+02	1.468684e+02	1.102733e+03	5.629770e+04	5.514634e+02	4.015622e+02	1.406017e+06	4.242930e+02	7.942768e+02	6.738642e+03	3.055773e+02	2.725099e+02	7.018865e+02	5.473670e+02	2.240478e+05	2.811436e+02	3.423585e+02	2.501492e+02	3.070413e+02	2.112291e+06	3.480863e+05	2.173849e+04	1.044354e+03	1.060247e+04	3.203939e+03	3.076015e+03	2.002330e+03	3.967682e+04	9.932867e+02	4.962856e+02	5.270739e+02	1.525429e+05	2.758505e+02	5.233181e+03	2.467533e+04	6.591005e+03	2.378053e+03	1.455889e+02	6.674616e+03	1.918166e+03	4.928162e+02	5.225370e+04	3.806681e+05	3.512033e+02	7.441685e+02	1.673097e+02	8.854076e+02	1.231904e+06	5.608456e+02	2.242579e+04	5.004003e+02	4.609680e+03	4.509100e+02	2.207113e+02	6.713587e+02	1.922139e+03	6.085731e+04	4.035539e+04	1.445096e+03	5.936251e+04	3.079710e+04	2.362622e+04	2.668465e+03	8.635532e+04	3.416455e+04	6.194430e+05	9.843484e+02	2.488564e+05	5.624568e+03	6.306957e+03	3.710731e+03	4.095457e+03	2.199415e+03	4.082546e+02	3.576394e+03	3.254118e+03	3.600915e+02	9.815587e+02	5.966779e+03	1.880076e+02	8.342811e+03	1.482255e+04	1.107023e+03	1.357077e+03	4.467627e+02	1.572216e+05	3.366544e+02	2.466702e+02	2.191992e+03	8.596505e+02	3.467290e+03	2.674666e+05	2.698814e+02	7.303463e+02	1.062340e+03	6.235200e+03	4.206183e+02	8.309376e+01	9.922346e+02	1.330484e+03	1.032166e+06	5.727841e+02	5.067729e+02	1.805852e+04	8.997240e+02	2.847529e+02	5.509640e+03	3.643869e+04	1.253510e+02	2.969481e+03	2.480646e+03	6.744269e+03	7.064263e+02	7.432286e+04	3.832281e+04	1.759260e+04	4.250773e+04	3.069482e+04	1.581751e+03	1.616557e+05	7.786578e+02	1.586097e+04	4.621960e+04	2.892622e+02	3.828053e+02	2.450590e+02	3.904596e+02	1.357064e+04	8.322204e+02	4.573174e+02	4.278776e+02	3.222894e+02	9.339179e+04	1.861733e+04	1.297991e+04	1.194182e+02	7.256999e+04	9.592538e+02	3.951455e+05	1.271963e+03	7.521616e+02	6.724567e+02	5.974654e+02	7.444297e+04	8.565269e+04	2.845719e+03	3.866974e+04	5.138609e+02	5.990898e+04	3.142308e+03	3.701028e+02	3.626625e+03	6.560526e+03	3.046525e+04	5.956609e+02	1.446398e+03	2.342392e+02	9.739970e+03	1.902935e+04	2.595818e+05	7.729098e+02	6.068282e+05	1.606862e+05	2.661548e+03	4.206835e+02	6.952565e+04	1.006380e+04	1.391506e+03	7.888818e+02	1.177503e+03	0	
Armenia	2.304399e+01	5.864930e+01	2.044651e+02	4.254293e+01	1.018068e+02	3.672911e+01	4.585521e+02	7.246703e+05	9.582660e+01	7.575474e+02	5.188102e+03	1.385109e+02	4.138540e+01	8.892117e+01	5.047900e+01	4.266012e+01	9.036448e+03	4.585994e+04	5.776950e+01	3.145575e+01	2.272144e+01	1.554489e+02	9.990521e+01	6.297586e+01	2.821220e+01	5.767234e+02	6.487467e+01	9.074129e+01	3.661394e+02	4.113175e+01	4.239260e+01	9.322962e+01	5.744633e+01	3.648209e+03	4.168747e+01	3.094985e+01	3.738956e+01	3.927644e+01	3.340581e+02	1.028109e+04	8.751497e+01	9.330944e+01	1.059601e+02	1.773184e+02	2.904434e+01	6.564917e+01	2.893772e+03	8.101520e+01	6.381973e+01	5.649624e+01	2.405118e+03	4.138280e+01	5.793302e+01	1.074947e+02	9.004852e+01	5.666607e+01	2.163179e+01	5.581187e+02	3.683431e+02	7.421004e+01	2.011480e+03	1.073083e+04	4.619004e+01	6.617973e+01	1.933471e+01	2.818675e+03	1.257129e+05	4.749281e+01	6.630454e+02	6.598025e+01	7.281270e+01	6.428071e+01	1.784002e+01	4.421915e+01	8.456692e+01	1.396537e+03	2.419722e+03	9.388718e+01	1.965584e+03	5.125115e+02	8.788728e+03	6.867859e+01	1.438092e+03	2.170084e+03	1.102443e+04	4.668906e+01	3.335256e+03	1.380802e+02	2.043453e+03	1.233706e+02	2.826760e+02	3.446287e+02	5.612232e+01	4.781849e+02	1.169395e+02	5.239783e+01	1.493313e+02	1.284391e+02	2.820765e+01	1.052227e+03	1.234162e+03	9.501397e+01	8.655355e+01	5.444800e+01	1.721631e+03	5.141221e+01	3.351576e+01	1.597266e+02	1.169635e+02	1.319664e+02	1.358996e+03	3.859273e+01	1.147829e+02	1.421953e+02	1.266691e+02	3.914559e+01	1.255524e+01	6.215174e+01	7.485311e+01	1.546515e+04	6.082702e+01	7.255708e+01	3.616085e+02	5.959265e+01	4.241423e+01	1.331516e+02	1.074275e+03	1.813962e+01	2.221732e+02	7.269178e+01	8.364232e+01	9.823428e+01	7.152711e+01	8.637718e+01	7.342824e+02	2.039939e+03	7.079295e+02	1.444921e+02	3.724955e+03	1.803713e+02	8.022366e+02	2.460122e+04	4.291787e+01	5.970332e+01	3.294147e+01	5.576227e+01	3.528186e+02	6.971309e+01	6.356134e+01	6.091724e+01	4.531345e+01	2.994624e+03	1.608530e+03	9.014390e+02	1.704881e+01	7.427103e+02	1.547526e+02	4.493073e+03	9.018361e+01	1.172319e+02	7.875006e+01	5.077570e+01	3.481173e+03	3.063557e+03	8.618088e+01	9.863307e+02	9.186798e+01	1.868941e+03	2.633061e+02	5.426413e+01	2.330583e+02	1.437343e+02	1.529241e+03	5.710884e+03	2.049633e+02	2.676602e+01	6.707018e+03	2.420936e+03	6.978420e+03	6.069878e+01	4.746380e+03	1.455451e+02	3.992954e+02	6.511981e+01	2.968927e+02	4.220867e+02	5.868851e+01	8.542029e+01	1.117049e+02	0	
