	Afghanistan	Albania	Algeria	Andorra	Angola	Antigua	Argentina	Armenia	Aruba	Australia	Austria	Azerbaijan	Bahamas	Bahrain	Bangladesh	Barbados	Belarus	Belgium	Belize	Benin	Bermuda	Bhutan	Bolivia	Bosnia and Herzegovina	Botswana	Brazil	British Virgin Islands	Brunei	Bulgaria	Burkina Faso	Burundi	Cambodia	Cameroon	Canada	Cape Verde	Cayman Islands	Central African Republic	Chad	Chile	China	Colombia	Congo	Costa Rica	Croatia	Cuba	Cyprus	Czech Republic	Cote dIvoire	North Korea	DR Congo	Denmark	Djibouti	Dominican Republic	Ecuador	Egypt	El Salvador	Eritrea	Estonia	Ethiopia	Fiji	Finland	France	French Polynesia	Gabon	Gambia	Georgia	Germany	Ghana	Greece	Greenland	Guatemala	Guinea	Guyana	Haiti	Honduras	Hong Kong	Hungary	Iceland	India	Indonesia	Iran	Iraq	Ireland	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Kuwait	Kyrgyzstan	Laos	Latvia	Lebanon	Lesotho	Liberia	Libya	Liechtenstein	Lithuania	Luxembourg	Macao SAR	Madagascar	Malawi	Malaysia	Maldives	Mali	Malta	Mauritania	Mauritius	Mexico	Monaco	Mongolia	Montenegro	Morocco	Mozambique	Myanmar	Namibia	Nepal	Netherlands	Netherlands Antilles	New Caledonia	New Zealand	Nicaragua	Niger	Nigeria	Norway	Gaza Strip	Oman	Pakistan	Panama	Papua New Guinea	Paraguay	Peru	Philippines	Poland	Portugal	Qatar	South Korea	Moldova	Romania	Russia	Rwanda	Samoa	San Marino	Sao Tome and Principe	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Slovakia	Slovenia	Somalia	South Africa	South Sudan	Spain	Sri Lanka	Sudan	Suriname	Swaziland	Sweden	Switzerland	Syria	Taiwan	Tajikistan	Thailand	TFYR Macedonia	Togo	Trinidad and Tobago	Tunisia	Turkey	Turkmenistan	Former USSR	Uganda	Ukraine	UAE	UK	Tanzania	USA	Uruguay	Uzbekistan	Vanuatu	Venezuela	Viet Nam	Yemen	Zambia	Zimbabwe	Rest of World	
Afghanistan	4.761979e+05	5.762445e+01	1.403551e+02	3.322872e+01	9.968885e+01	2.946001e+01	3.669374e+02	7.018332e+01	9.777891e+01	7.661150e+02	9.676613e+02	8.323689e+01	3.050970e+01	7.278736e+01	8.939252e+01	3.924792e+01	6.436309e+03	1.989869e+04	4.165786e+01	5.059410e+01	2.185318e+01	1.677325e+02	1.056595e+02	5.099787e+01	2.596095e+01	3.890647e+02	7.023076e+01	8.936037e+01	1.749545e+02	6.525394e+01	5.318748e+01	8.953911e+01	4.642295e+01	9.605368e+02	5.118151e+01	2.628943e+01	3.429819e+01	4.107248e+01	2.558646e+02	2.679261e+03	5.553418e+01	1.144181e+02	1.318952e+02	8.394298e+01	2.925667e+01	3.158284e+01	9.148694e+02	5.613804e+01	5.453032e+01	5.962544e+01	1.335421e+03	4.205274e+01	6.118820e+01	2.135876e+02	6.435453e+01	9.973268e+01	4.647262e+01	3.943872e+02	1.967680e+02	6.984329e+01	3.631675e+03	3.026172e+03	3.843473e+01	4.768201e+01	1.721636e+01	1.764226e+02	1.415033e+04	6.978143e+01	2.148448e+02	5.587933e+01	5.776500e+01	9.918979e+01	6.823629e+01	4.169847e+01	6.659750e+01	6.128416e+02	7.688657e+02	8.108503e+01	1.955368e+04	5.589990e+02	2.257663e+03	4.751467e+01	7.991544e+02	6.221352e+02	2.959459e+03	3.460127e+01	1.511829e+03	1.738204e+02	6.863895e+02	1.087769e+02	2.320457e+02	4.049239e+02	5.667196e+01	3.201875e+02	1.186810e+02	1.156919e+02	9.045176e+01	7.274776e+01	3.120770e+01	5.136990e+02	4.847834e+02	8.786145e+01	5.776989e+01	5.618232e+01	1.039375e+03	5.773991e+01	2.879690e+01	3.598644e+02	1.612826e+02	1.125694e+02	6.580918e+02	4.354125e+01	2.604428e+02	3.161414e+02	1.203640e+02	2.645357e+01	1.564236e+01	7.646855e+01	7.626238e+01	5.367766e+03	6.131865e+01	5.770794e+01	3.172437e+02	5.782790e+01	4.142472e+01	9.748964e+01	3.797343e+02	2.687374e+01	1.863732e+02	8.550731e+01	6.374512e+01	9.624283e+01	6.677303e+01	8.753740e+01	4.339652e+02	1.474872e+03	2.917363e+02	1.140087e+02	1.433028e+03	6.784828e+01	4.891633e+02	6.282049e+03	7.670597e+01	4.866156e+01	8.525568e+01	5.460660e+01	3.507901e+02	5.987164e+01	3.693402e+02	6.902002e+01	7.506198e+01	2.133725e+03	4.998475e+02	3.521326e+02	9.658607e+00	3.755564e+02	2.112843e+01	1.399633e+03	9.830337e+01	4.676539e+00	1.264749e+02	4.758233e+01	9.481836e+02	7.942770e+02	1.078913e+02	1.079230e+03	1.167399e+02	1.185775e+03	2.007667e+02	6.063623e+01	1.946735e+02	1.418338e+02	2.736788e+03	1.165817e+03	9.333487e+01	3.019341e+01	1.084283e+03	4.219207e+02	2.949998e+03	7.325072e+01	1.361226e+03	1.317248e+02	3.251050e+02	6.236925e+01	2.170130e+02	3.036333e+02	3.108645e+01	8.810569e+01	9.218618e+01	0	
Albania	3.190957e+01	7.441805e+05	2.331234e+02	4.012538e+01	1.303638e+02	3.452269e+01	4.959671e+02	9.225947e+01	1.216023e+02	9.645291e+02	7.473660e+03	1.058906e+02	3.573721e+01	8.942656e+01	7.869151e+01	4.681947e+01	6.940349e+03	5.946829e+03	5.043743e+01	6.202925e+01	2.622034e+01	2.135345e+02	1.358676e+02	8.644005e+01	3.004899e+01	5.178600e+02	8.531310e+01	1.125074e+02	9.668269e+02	8.490532e+01	6.463315e+01	1.168155e+02	6.718688e+01	1.410679e+03	6.259860e+01	3.148847e+01	4.153544e+01	5.248842e+01	3.397504e+02	3.746536e+03	7.955742e+01	1.402513e+02	1.088759e+02	2.726141e+02	5.743521e+01	7.643791e+01	3.255385e+03	6.963206e+01	5.941649e+01	7.088959e+01	2.250460e+03	5.061202e+01	8.197486e+01	1.240216e+02	1.018467e+02	6.022226e+01	5.646302e+01	4.819545e+02	2.241318e+02	8.672819e+01	1.033021e+03	1.495454e+04	4.685383e+01	7.343613e+01	1.772093e+01	2.085923e+02	3.669627e+04	9.021325e+01	8.579397e+03	6.394021e+01	7.463879e+01	1.221333e+02	9.958284e+01	5.218051e+01	8.137348e+01	1.085645e+03	2.209201e+03	1.024407e+02	1.081271e+03	4.285136e+02	3.766051e+02	5.907467e+01	1.108814e+03	8.835772e+02	1.269800e+05	4.324737e+01	1.875431e+03	9.470827e+01	7.677333e+02	1.201353e+02	2.976487e+02	4.635507e+02	7.031487e+01	4.192308e+02	1.118017e+02	1.466819e+02	1.144133e+02	1.133343e+02	3.878230e+01	6.600145e+02	7.138825e+02	1.156115e+02	7.183573e+01	6.871576e+01	1.083792e+03	6.989727e+01	3.391325e+01	4.521667e+02	2.028768e+02	1.243640e+02	1.207872e+03	5.348557e+01	1.783654e+02	3.917105e+02	2.025179e+02	3.258649e+01	1.043488e+01	9.610765e+01	9.380133e+01	6.278997e+03	7.630649e+01	6.981885e+01	3.705654e+02	7.084151e+01	5.778688e+01	1.496991e+02	5.429430e+02	3.334034e+01	2.205793e+02	8.396113e+01	1.470867e+02	1.221028e+02	8.734443e+01	1.051822e+02	6.405897e+02	1.598103e+03	7.195495e+02	1.461654e+02	2.069647e+03	7.176153e+01	1.547790e+03	4.758950e+03	9.157471e+01	5.954821e+01	1.068191e+02	5.880140e+01	3.136677e+02	7.732423e+01	5.357962e+02	8.359629e+01	9.724163e+01	2.302220e+03	1.228060e+03	1.753040e+03	1.063944e+01	5.438681e+02	2.347724e+01	4.343284e+03	9.309911e+01	5.137086e+00	1.560563e+02	5.737517e+01	1.590534e+03	2.202701e+03	1.440859e+02	6.906541e+02	1.534628e+02	1.331643e+03	1.476772e+03	7.653232e+01	2.441751e+02	1.920597e+02	4.342808e+03	9.055847e+01	1.131010e+02	3.767637e+01	1.202852e+03	3.524445e+02	4.310352e+03	7.924679e+01	2.828609e+03	1.362136e+02	4.066214e+02	7.661152e+01	3.011967e+02	4.438882e+02	3.852302e+01	1.095406e+02	9.308279e+01	0	
Algeria	5.368708e+01	8.425245e+02	5.350565e+07	3.332588e+02	2.389047e+03	8.789693e+01	4.226308e+04	4.779476e+02	5.801875e+02	3.727907e+04	3.932581e+05	8.723487e+02	4.330912e+02	1.484198e+03	1.036732e+03	3.194719e+02	4.371002e+03	6.905925e+06	1.391264e+02	3.001520e+02	6.619834e+01	3.395868e+02	1.818399e+03	1.109656e+03	1.575386e+02	6.443909e+05	1.855813e+02	6.750228e+02	1.335954e+04	2.401304e+02	1.222790e+02	5.712140e+02	1.042171e+03	3.476386e+05	1.639950e+02	1.196657e+02	9.813960e+01	2.199145e+02	3.139122e+04	3.582299e+05	4.910625e+03	9.417462e+02	2.908529e+03	8.303186e+03	1.289091e+03	1.817523e+03	1.717810e+05	1.521969e+03	2.346007e+02	8.686009e+02	1.607300e+05	1.115520e+02	2.092858e+03	5.245543e+03	4.643410e+03	1.089292e+03	1.108205e+02	1.144002e+04	7.800021e+02	1.740589e+02	9.341569e+04	7.621554e+06	4.044150e+02	8.258924e+02	5.290935e+01	8.015812e+02	4.123318e+06	8.398360e+02	1.556378e+05	2.376871e+02	1.541689e+03	6.352238e+02	5.034977e+02	1.570801e+02	1.040554e+03	9.079296e+04	1.166933e+05	2.358319e+03	9.470600e+04	4.254311e+04	1.608010e+04	3.854862e+03	1.307534e+05	6.723570e+04	1.619160e+06	6.038002e+02	3.096097e+05	2.677268e+03	4.898321e+03	1.597491e+03	5.058229e+03	9.703355e+02	1.507598e+02	5.499575e+03	3.783212e+03	2.577383e+02	1.875953e+02	2.467144e+03	6.015152e+01	1.567715e+04	9.504595e+04	8.909196e+02	6.300972e+02	1.720433e+02	1.498480e+05	1.456117e+02	1.559061e+02	4.687296e+03	2.063118e+03	1.515553e+03	1.895719e+05	8.148601e+01	4.132267e+02	5.386797e+02	2.118855e+04	8.694394e+01	2.589052e+01	4.902009e+02	4.424989e+02	3.524767e+06	4.837593e+02	4.429770e+02	1.040730e+04	3.427249e+02	8.607380e+02	4.623685e+03	8.645352e+04	8.220328e+01	2.987552e+03	1.624596e+03	9.763149e+03	3.314893e+02	1.544457e+03	4.218908e+03	3.025291e+04	1.146909e+05	1.020966e+05	1.435323e+03	2.589055e+05	1.112623e+02	4.256248e+04	6.928941e+04	1.809923e+02	9.903407e+01	2.414368e+04	1.305323e+02	3.044890e+04	9.260489e+02	6.532296e+02	2.071409e+02	2.063386e+02	6.263411e+05	6.017973e+04	9.239230e+04	1.911534e+01	4.239833e+04	3.785522e+01	2.058070e+06	1.562125e+03	9.200012e+00	1.768211e+03	2.453112e+02	2.451019e+05	2.456964e+05	2.352850e+03	1.006961e+05	1.133731e+03	9.161292e+04	3.829258e+04	3.908932e+02	2.024853e+03	2.388097e+04	1.732667e+05	1.047286e+03	1.737277e+02	1.470347e+02	1.904705e+04	2.541526e+04	7.309936e+05	5.596732e+02	2.373272e+06	2.926587e+03	8.010940e+02	1.297426e+02	1.022072e+04	1.267373e+04	2.601421e+02	4.000057e+02	8.673052e+02	0	
Andorra	1.795989e+01	5.542275e+01	3.045675e+02	2.402772e+05	1.060047e+02	2.828308e+01	3.391692e+02	7.078741e+01	9.615442e+01	8.387477e+02	9.006115e+02	7.782161e+01	2.931317e+01	6.512577e+01	6.430455e+01	3.895407e+01	8.097988e+03	2.148880e+03	4.108124e+01	4.971493e+01	2.141786e+01	1.745881e+02	1.028532e+02	5.061185e+01	2.344156e+01	2.401980e+02	6.855519e+01	9.341636e+01	1.613568e+02	6.082907e+01	5.424899e+01	9.445933e+01	4.613501e+01	4.821471e+02	4.981705e+01	2.625147e+01	3.353729e+01	4.049220e+01	2.325733e+02	2.174570e+03	5.143184e+01	1.136705e+02	1.056042e+02	7.098837e+01	3.344678e+01	3.578478e+01	6.984375e+02	5.681168e+01	5.384935e+01	5.597136e+01	6.018644e+02	4.133267e+01	6.629163e+01	9.310256e+01	5.086991e+01	5.003481e+01	4.597131e+01	3.581210e+02	2.406871e+02	7.394136e+01	4.541221e+02	7.517332e+03	3.820610e+01	4.828553e+01	1.433648e+01	1.606691e+02	7.569254e+03	6.887629e+01	1.780135e+02	5.094631e+01	5.885992e+01	9.974358e+01	7.071878e+01	4.232707e+01	6.493072e+01	6.018604e+02	7.158452e+02	7.764475e+01	6.310235e+02	3.126664e+02	2.472431e+02	4.626909e+01	5.834743e+02	5.168645e+02	2.119777e+03	3.381439e+01	1.140562e+03	5.648699e+01	6.752489e+02	9.096981e+01	2.236743e+02	3.539335e+02	5.503479e+01	2.873801e+02	6.995457e+01	1.223644e+02	9.400625e+01	7.398365e+01	2.985104e+01	4.659890e+02	1.845294e+02	8.634802e+01	5.829426e+01	5.526906e+01	7.063836e+02	5.816863e+01	2.765110e+01	3.317906e+02	1.653073e+02	8.902610e+01	5.119488e+02	4.421784e+01	1.434546e+02	3.378362e+02	1.387486e+02	2.584143e+01	1.187192e+01	7.321954e+01	7.760539e+01	2.519312e+03	6.148027e+01	5.954353e+01	2.949280e+02	5.995194e+01	4.470776e+01	9.404749e+01	4.789889e+02	2.765061e+01	1.683969e+02	6.239991e+01	6.451904e+01	9.801040e+01	6.813654e+01	7.550075e+01	4.029343e+02	6.459827e+02	7.159061e+02	1.127770e+02	2.614420e+03	7.471028e+01	3.960253e+02	4.207603e+03	7.800154e+01	4.962078e+01	8.834791e+01	4.618418e+01	1.727607e+02	6.141518e+01	4.270224e+02	7.026575e+01	7.734788e+01	2.002660e+03	5.241721e+02	3.234055e+02	9.084681e+00	3.444405e+02	1.979163e+01	2.658273e+04	7.184458e+01	4.477501e+00	1.250036e+02	4.600692e+01	6.145774e+02	5.907957e+02	1.034454e+02	6.315074e+02	1.171116e+02	1.069718e+03	2.478739e+02	6.286193e+01	2.070461e+02	8.369798e+01	3.137030e+02	6.829969e+01	1.121417e+02	2.930078e+01	9.047073e+02	2.015780e+02	1.973898e+03	6.133488e+01	1.009528e+03	1.039036e+02	3.258601e+02	6.234336e+01	2.286205e+02	2.866374e+02	3.143042e+01	8.384107e+01	7.117523e+01	0	
Angola	5.570650e+01	1.982210e+02	3.252124e+03	1.255906e+02	2.518952e+07	8.955047e+01	1.168441e+04	2.238195e+02	3.423153e+02	2.151030e+04	2.921004e+04	3.413228e+02	2.484396e+02	4.646188e+02	9.392444e+02	1.921383e+02	1.264553e+04	5.785296e+05	1.334002e+02	1.579847e+02	6.387647e+01	4.573049e+02	1.310821e+03	2.074176e+02	9.876547e+01	2.832154e+04	1.971283e+02	4.607422e+02	1.952426e+03	1.989870e+02	1.432440e+02	5.068778e+02	2.297080e+02	1.107919e+05	1.440221e+02	8.556323e+01	9.350598e+01	1.227881e+02	1.190133e+05	2.606063e+06	1.915007e+03	4.013181e+02	1.147689e+03	1.030394e+03	3.453585e+02	3.008989e+02	2.093150e+04	3.235657e+02	2.771171e+02	2.753713e+02	2.310769e+04	1.177055e+02	7.428296e+02	2.034728e+03	1.115537e+03	5.010136e+02	1.259583e+02	2.838934e+03	6.099010e+02	2.043837e+02	1.677482e+04	5.176071e+05	1.455232e+02	2.059794e+02	4.455077e+01	5.065748e+02	4.395610e+05	3.385001e+02	4.372511e+03	1.560524e+02	6.089170e+02	3.292283e+02	2.987583e+02	1.310559e+02	5.332618e+02	1.179997e+05	2.101388e+04	5.477883e+02	3.218928e+04	2.371547e+04	5.486950e+03	2.481252e+02	2.796650e+04	1.344982e+04	1.300337e+05	3.185190e+02	2.120038e+05	7.500588e+02	2.563468e+03	5.476803e+02	1.335260e+03	1.102600e+03	1.749080e+02	1.443435e+03	7.309662e+02	3.462977e+02	2.305594e+02	4.032546e+02	8.278353e+01	3.569909e+03	1.141142e+04	1.279157e+03	2.741991e+02	1.666341e+02	7.700911e+04	1.589573e+02	8.904796e+01	1.436194e+03	4.620435e+02	7.286743e+02	6.544442e+04	1.182771e+02	5.807115e+02	8.504754e+02	2.139394e+03	7.554791e+01	2.319458e+01	2.021669e+03	3.957905e+02	2.323867e+05	2.343293e+02	1.861572e+02	5.018141e+03	2.113924e+02	1.234791e+02	1.169615e+03	1.101471e+04	7.635174e+01	9.983909e+02	9.380269e+02	8.111851e+02	3.348739e+02	4.930025e+02	1.793080e+03	1.881240e+04	1.930069e+04	2.097349e+04	6.108147e+02	8.026031e+05	1.573533e+02	7.140638e+03	2.351682e+04	2.121755e+02	1.292491e+02	2.462266e+02	4.882664e+02	6.597904e+03	2.336959e+02	9.517324e+02	1.899765e+02	2.124730e+02	2.684428e+05	9.831671e+03	5.431867e+03	2.424988e+01	1.620369e+04	5.343222e+01	4.033057e+05	6.844131e+02	1.145403e+01	3.747876e+02	1.733106e+02	2.952186e+04	2.553855e+04	6.828951e+02	6.505963e+04	3.288370e+02	6.782970e+04	7.739326e+02	1.895852e+02	1.164291e+03	1.443870e+03	1.565261e+04	3.283762e+02	3.024152e+02	9.599447e+01	4.938722e+03	7.988202e+03	8.982600e+04	3.086026e+02	1.525554e+06	9.147137e+02	9.282474e+02	1.650799e+02	2.944715e+03	1.427125e+04	1.478436e+02	3.049396e+02	5.140509e+02	0	
Antigua	1.055449e+01	3.268834e+01	8.557837e+01	1.877040e+01	5.922150e+01	1.243139e+05	2.149594e+02	4.011883e+01	1.724445e+02	4.648577e+02	5.866620e+02	4.466867e+01	1.916421e+01	3.745452e+01	3.703616e+01	2.823486e+01	5.521351e+03	1.079920e+03	2.736113e+01	2.974996e+01	1.291373e+01	1.032214e+02	6.275627e+01	2.960437e+01	1.457595e+01	1.510142e+02	3.379253e+02	5.393756e+01	9.711774e+01	3.420347e+01	3.148299e+01	5.503109e+01	2.759120e+01	5.309417e+02	2.797480e+01	1.558751e+01	1.989083e+01	2.238867e+01	1.383170e+02	1.306927e+03	3.328929e+01	6.527599e+01	4.181853e+01	4.606476e+01	3.044436e+01	1.769091e+01	4.494673e+02	3.320387e+01	3.135984e+01	3.207525e+01	3.808783e+02	2.490314e+01	3.693885e+01	5.646094e+01	3.013860e+01	3.174762e+01	2.774022e+01	1.994378e+02	1.360351e+02	4.303536e+01	2.727791e+02	9.737855e+02	2.230341e+01	2.856129e+01	1.175658e+01	9.651408e+01	1.600853e+04	4.060181e+01	1.367539e+02	3.154555e+01	3.429369e+01	5.757909e+01	5.371772e+01	3.076157e+01	3.835041e+01	2.709279e+02	4.564924e+02	4.619576e+01	3.866548e+02	2.064296e+02	1.533451e+02	2.662182e+01	2.945229e+02	3.173707e+02	9.098690e+02	2.432147e+01	7.626233e+02	3.267633e+01	3.960687e+02	5.396147e+01	1.331201e+02	2.282303e+02	3.197065e+01	1.779162e+02	3.383078e+01	7.178586e+01	5.371927e+01	4.372847e+01	1.767916e+01	2.724009e+02	1.270051e+02	4.879043e+01	3.447196e+01	3.213258e+01	5.487173e+02	3.341240e+01	1.666553e+01	2.063658e+02	9.652352e+01	5.303236e+01	2.436628e+02	2.594179e+01	8.004919e+01	2.049879e+02	6.440936e+01	1.578305e+01	9.532151e+00	4.362792e+01	4.599666e+01	1.309467e+03	3.967493e+02	3.448928e+01	1.755280e+02	3.747144e+01	2.556721e+01	4.930641e+01	2.319974e+02	1.652366e+01	9.752258e+01	3.667721e+01	3.796661e+01	5.868175e+01	4.038013e+01	4.179938e+01	2.356424e+02	3.806299e+02	1.405329e+02	6.467121e+01	2.167725e+03	4.196474e+01	2.405448e+02	2.774513e+03	4.551231e+01	2.971365e+01	5.514080e+01	3.202668e+01	9.114604e+01	3.578763e+01	2.498231e+02	4.514609e+01	4.664341e+01	8.756055e+02	3.005622e+02	1.956200e+02	5.836650e+00	2.973813e+02	1.157460e+01	7.766152e+02	4.150933e+01	2.616546e+00	1.197877e+02	2.746784e+01	4.173142e+02	4.748788e+02	6.167498e+01	3.352336e+02	6.526566e+01	5.974422e+02	1.219863e+02	4.023224e+01	1.751462e+02	4.335369e+01	1.897300e+02	4.264168e+01	6.126839e+01	1.710111e+01	5.934064e+02	9.623860e+01	1.165197e+03	3.105781e+01	6.944202e+02	6.812492e+01	1.902190e+02	3.716789e+01	1.682707e+02	1.682294e+02	1.825549e+01	4.819738e+01	4.625745e+01	0	
Argentina	1.843565e+02	6.153508e+02	1.429972e+04	3.581978e+02	5.172189e+03	2.890639e+02	7.317260e+07	7.621948e+02	1.166359e+03	5.134819e+04	8.250147e+04	1.119825e+03	4.704303e+02	3.111172e+03	4.662626e+03	7.164239e+02	1.264406e+04	8.398448e+05	4.817589e+02	5.117431e+02	2.136122e+02	1.646902e+03	9.542250e+04	7.441642e+02	5.142826e+02	2.572825e+06	6.807125e+02	1.145267e+03	9.405471e+03	6.825699e+02	4.995764e+02	9.538855e+02	6.409965e+02	2.522739e+05	4.945697e+02	3.711071e+02	3.165461e+02	4.455792e+02	2.997858e+06	4.541965e+05	2.994216e+04	1.825721e+03	1.159376e+04	3.777105e+03	4.811630e+03	1.920931e+03	5.455342e+04	1.024736e+03	5.831849e+02	8.416921e+02	1.913204e+05	4.009621e+02	8.399814e+03	3.797270e+04	7.540269e+03	3.197530e+03	4.379296e+02	9.294422e+03	1.578840e+03	6.512809e+02	6.420834e+04	4.768454e+05	4.149531e+02	7.261697e+02	1.830335e+02	1.731419e+03	1.447607e+06	1.146608e+03	2.690908e+04	6.143601e+02	5.516542e+03	9.978831e+02	8.974921e+02	8.289480e+02	2.185528e+03	8.572699e+04	5.582023e+04	2.140244e+03	1.107859e+05	4.091471e+04	4.239910e+04	2.650489e+03	1.100093e+05	3.795233e+04	7.849141e+05	1.041716e+03	3.314946e+05	7.636443e+03	7.362771e+03	4.070626e+03	4.934851e+03	3.608312e+03	5.627984e+02	4.752785e+03	5.211191e+03	1.098522e+03	8.429709e+02	4.895899e+03	3.030555e+02	1.329342e+04	2.132206e+04	1.589798e+03	1.257430e+03	6.693223e+02	2.155808e+05	5.485591e+02	2.841051e+02	4.731304e+03	1.585714e+03	3.903896e+03	3.729029e+05	4.216700e+02	1.359750e+03	2.972258e+03	1.048842e+04	3.675064e+02	1.188577e+02	1.751653e+03	1.921632e+03	1.543799e+06	8.460634e+02	5.484530e+02	2.291743e+04	1.226768e+03	3.926171e+02	5.932567e+03	4.319976e+04	2.552324e+02	5.947274e+03	3.332185e+03	8.087214e+03	9.456535e+02	1.036130e+05	5.933265e+04	2.117050e+04	6.513094e+04	4.515840e+04	2.001886e+03	2.630456e+05	4.867944e+02	2.280816e+04	7.278032e+04	6.912478e+02	4.495328e+02	8.830674e+02	5.114669e+02	1.768073e+04	9.939826e+02	3.030499e+03	6.728326e+02	7.582732e+02	1.345229e+05	2.487392e+04	1.677985e+04	8.426876e+01	9.824669e+04	2.004448e+02	5.538808e+05	1.569017e+03	4.242828e+01	1.508291e+03	8.282312e+02	9.197516e+04	1.113584e+05	6.020857e+03	3.951187e+04	1.164234e+03	8.030017e+04	4.015931e+03	5.953261e+02	4.233740e+03	7.898114e+03	4.491256e+04	1.008277e+03	8.755552e+02	3.761284e+02	1.481530e+04	2.906569e+04	2.986531e+05	1.339796e+03	7.436910e+05	2.261873e+05	3.250671e+03	5.892785e+02	9.212190e+04	1.243425e+04	9.556518e+02	1.200431e+03	2.354916e+03	0	
Armenia	3.144872e+01	8.454674e+01	2.792960e+02	4.818695e+01	1.599442e+02	4.212669e+01	6.605923e+02	1.405889e+06	1.375092e+02	1.265336e+03	5.839555e+03	1.896156e+02	4.465346e+01	1.123855e+02	9.983402e+01	5.828780e+01	9.315105e+03	6.297939e+04	5.994095e+01	7.106293e+01	3.315283e+01	2.339821e+02	1.561988e+02	8.664672e+01	3.839649e+01	8.866150e+02	1.061086e+02	1.351735e+02	5.105505e+02	8.670038e+01	7.940407e+01	1.343252e+02	7.017812e+01	3.940553e+03	7.292263e+01	3.904253e+01	4.844071e+01	5.740096e+01	4.302304e+02	1.332068e+04	1.093124e+02	1.630580e+02	1.177846e+02	2.070533e+02	4.670899e+01	5.946229e+01	3.803428e+03	8.444250e+01	7.774671e+01	9.211395e+01	2.707244e+03	6.109628e+01	9.569506e+01	1.524100e+02	1.179590e+02	7.359570e+01	6.664984e+01	8.069118e+02	2.499822e+02	1.013678e+02	2.302104e+03	1.202374e+04	5.541672e+01	7.129579e+01	2.159247e+01	4.610228e+03	1.535920e+05	1.052202e+02	7.544381e+02	8.156407e+01	9.179894e+01	1.436673e+02	9.601010e+01	5.922714e+01	9.978099e+01	1.788806e+03	3.129637e+03	1.395823e+02	3.321308e+03	6.664081e+02	1.629047e+04	9.044276e+01	1.683840e+03	2.548631e+03	1.268150e+04	5.377405e+01	4.269453e+03	1.791754e+02	2.478084e+03	1.465874e+02	3.495601e+02	5.748301e+02	7.971694e+01	6.654568e+02	1.905917e+02	1.526899e+02	1.300329e+02	1.213455e+02	4.622949e+01	1.697084e+03	1.692107e+03	1.352210e+02	8.484944e+01	8.304411e+01	2.125578e+03	8.510657e+01	3.958520e+01	5.487864e+02	2.286125e+02	1.461264e+02	1.612912e+03	6.177235e+01	2.206061e+02	3.804047e+02	2.225449e+02	3.810442e+01	1.961546e+01	1.137831e+02	1.082039e+02	2.042155e+04	8.902792e+01	8.119429e+01	4.701916e+02	8.488759e+01	6.340387e+01	1.586678e+02	1.170437e+03	3.645625e+01	4.216300e+02	1.084259e+02	1.025083e+02	1.396581e+02	1.038859e+02	1.297061e+02	8.902275e+02	2.860857e+03	9.877445e+02	1.780482e+02	4.747666e+03	1.143520e+02	1.169241e+03	3.981058e+04	1.043006e+02	7.265881e+01	1.161979e+02	7.546505e+01	4.474319e+02	8.978108e+01	4.127784e+02	1.017194e+02	1.121453e+02	4.322072e+03	2.183489e+03	1.153233e+03	1.315030e+01	9.460751e+02	3.225026e+01	5.423405e+03	1.165549e+02	6.788996e+00	1.741675e+02	7.004872e+01	3.862620e+03	3.722912e+03	1.905017e+02	1.078994e+03	2.218350e+02	2.322557e+03	3.523626e+02	8.981876e+01	3.036773e+02	1.785309e+02	2.122832e+03	1.016350e+04	1.264038e+02	4.478880e+01	1.086132e+04	3.009235e+03	7.793323e+03	9.997689e+01	5.664315e+03	1.784784e+02	4.952712e+02	9.303717e+01	3.796336e+02	4.669471e+02	4.390168e+01	1.312452e+02	1.072741e+02	0	
